EVALUASI SISTEM PEMANTAUAN BANJIR BENDUNGAN CIAWI,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Pemantauan Per Jam (Maret 2023 – Juli 2026) & Analisis Outflow 100% Konduit,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Pemutakhiran,,,,,,Metode UPB,,,,,,Pedoman OP & RTD Bendungan,,,,,,
11447,5/23/2026,11:00:00 PM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11448,5/24/2026,12:00:00 AM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11449,5/24/2026,1:00:00 AM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11450,5/24/2026,2:00:00 AM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11451,5/24/2026,3:00:00 AM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11452,5/24/2026,4:00:00 AM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11453,5/24/2026,5:00:00 AM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11454,5/24/2026,6:00:00 AM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11455,5/24/2026,7:00:00 AM,505.55,0.80,0.38,156.32,7.99,0.00,7.99,7.99,0.00,Normal,5.56,0.00,5.56,5.56,0.00,Normal,12.55,0.00,12.55,Normal,7.00,-0.56,,,
11456,5/24/2026,8:00:00 AM,505.40,0.80,0.38,138.95,7.99,0.00,7.99,7.99,0.00,Normal,3.94,0.00,3.94,3.93,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11457,5/24/2026,9:00:00 AM,505.40,0.80,0.38,138.95,7.99,0.00,7.99,7.99,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11458,5/24/2026,10:00:00 AM,505.40,0.80,0.38,138.95,7.99,0.00,7.99,7.99,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11459,5/24/2026,11:00:00 AM,505.40,0.80,0.38,138.95,7.99,0.00,7.99,7.99,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11460,5/24/2026,12:00:00 PM,505.40,0.80,0.38,138.95,7.99,0.00,7.99,7.99,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11461,5/24/2026,1:00:00 PM,505.70,0.80,0.50,173.69,12.50,0.00,12.50,12.50,0.00,Normal,7.07,0.00,7.07,7.08,0.01,Normal,13.77,0.00,13.77,Normal,6.70,-0.49,,,
11462,5/24/2026,2:00:00 PM,505.60,0.80,0.40,162.11,8.68,0.00,8.68,8.68,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11463,5/24/2026,3:00:00 PM,505.60,0.80,0.40,162.11,8.68,0.00,8.68,8.68,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11464,5/24/2026,4:00:00 PM,505.60,0.80,0.40,162.11,8.68,0.00,8.68,8.68,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11465,5/24/2026,5:00:00 PM,508.40,0.80,1.30,925.12,57.86,0.00,57.86,58.07,0.21,Siaga IV,51.10,0.00,51.10,51.31,0.21,Siaga Banjir IV,56.17,0.00,56.17,Siaga Banjir IV,5.07,-0.09,,,
11466,5/24/2026,6:00:00 PM,507.90,0.80,1.00,428.44,38.19,0.00,38.19,38.19,0.00,Siaga IV,35.19,0.00,35.19,35.05,0.00,Siaga Banjir IV,53.27,0.00,53.27,Siaga Banjir IV,18.08,-0.34,,,
11467,5/24/2026,7:00:00 PM,507.70,0.80,0.78,405.28,25.66,0.00,25.66,25.66,0.00,Siaga IV,31.83,0.00,31.83,31.83,0.00,Siaga Banjir IV,52.49,0.00,52.49,Siaga Banjir IV,20.66,-0.39,,,
11468,5/24/2026,8:00:00 PM,506.30,0.80,0.76,243.17,24.61,0.00,24.61,24.61,0.00,Siaga IV,12.15,0.00,12.15,12.10,0.00,Normal,23.25,0.00,23.25,Siaga Banjir IV,11.11,-0.48,,,
11469,5/24/2026,9:00:00 PM,506.25,0.80,0.70,237.38,21.56,0.00,21.56,21.56,0.00,Siaga IV,11.74,0.00,11.74,11.74,0.00,Normal,22.95,0.00,22.95,Siaga Banjir IV,11.21,-0.49,,,
11470,5/24/2026,10:00:00 PM,505.80,0.80,0.62,185.27,17.72,0.00,17.72,17.72,0.00,Normal,8.08,0.00,8.08,8.07,0.00,Normal,16.76,0.00,16.76,Normal,8.68,-0.52,,,
11471,5/24/2026,11:00:00 PM,505.60,0.80,0.54,162.11,14.16,0.00,14.16,14.16,0.00,Normal,6.06,0.00,6.06,6.05,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11472,5/25/2026,12:00:00 AM,505.60,0.80,0.54,162.11,14.16,0.00,14.16,14.16,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11473,5/25/2026,1:00:00 AM,505.60,0.80,0.54,162.11,14.16,0.00,14.16,14.16,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11474,5/25/2026,2:00:00 AM,505.60,0.80,0.54,162.11,14.16,0.00,14.16,14.16,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11475,5/25/2026,3:00:00 AM,505.60,0.80,0.54,162.11,14.16,0.00,14.16,14.16,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11476,5/25/2026,4:00:00 AM,505.60,0.80,0.54,162.11,14.16,0.00,14.16,14.16,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11477,5/25/2026,5:00:00 AM,505.50,0.80,0.44,150.53,10.15,0.00,10.15,10.15,0.00,Normal,5.05,0.00,5.05,5.05,0.00,Normal,12.15,0.00,12.15,Normal,7.10,-0.58,,,
11478,5/25/2026,6:00:00 AM,505.50,0.80,0.44,150.53,10.15,0.00,10.15,10.15,0.00,Normal,5.05,0.00,5.05,5.05,0.00,Normal,12.15,0.00,12.15,Normal,7.10,-0.58,,,
11479,5/25/2026,7:00:00 AM,505.50,0.80,0.44,150.53,10.15,0.00,10.15,10.15,0.00,Normal,5.05,0.00,5.05,5.05,0.00,Normal,12.15,0.00,12.15,Normal,7.10,-0.58,,,
11480,5/25/2026,8:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11481,5/25/2026,9:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11482,5/25/2026,10:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11483,5/25/2026,11:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11484,5/25/2026,12:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11485,5/25/2026,1:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11486,5/25/2026,2:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11487,5/25/2026,3:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11488,5/25/2026,4:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11489,5/25/2026,5:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11490,5/25/2026,6:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11491,5/25/2026,7:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11492,5/25/2026,8:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11493,5/25/2026,9:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11494,5/25/2026,10:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11495,5/25/2026,11:00:00 PM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11496,5/26/2026,12:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11497,5/26/2026,1:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11498,5/26/2026,2:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11499,5/26/2026,3:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11500,5/26/2026,4:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11501,5/26/2026,5:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11502,5/26/2026,6:00:00 AM,505.48,0.80,0.38,148.22,7.99,0.00,7.99,7.99,0.00,Normal,4.85,0.00,4.85,4.85,0.00,Normal,11.98,0.00,11.98,Normal,7.14,-0.60,,,
11503,5/26/2026,7:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11504,5/26/2026,8:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11505,5/26/2026,9:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11506,5/26/2026,10:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11507,5/26/2026,11:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11508,5/26/2026,12:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11509,5/26/2026,1:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11510,5/26/2026,2:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11511,5/26/2026,3:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11512,5/26/2026,4:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11513,5/26/2026,5:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11514,5/26/2026,6:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11515,5/26/2026,7:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11516,5/26/2026,8:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11517,5/26/2026,9:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11518,5/26/2026,10:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11519,5/26/2026,11:00:00 PM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11520,5/27/2026,12:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11521,5/27/2026,1:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11522,5/27/2026,2:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11523,5/27/2026,3:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11524,5/27/2026,4:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11525,5/27/2026,5:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11526,5/27/2026,6:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11527,5/27/2026,7:00:00 AM,505.60,0.80,0.36,162.11,7.31,0.00,7.31,7.31,0.00,Normal,6.06,0.00,6.06,6.06,0.00,Normal,12.96,0.00,12.96,Normal,6.90,-0.53,,,
11528,5/27/2026,8:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11529,5/27/2026,9:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11530,5/27/2026,10:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11531,5/27/2026,11:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11532,5/27/2026,12:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11533,5/27/2026,1:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11534,5/27/2026,2:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11535,5/27/2026,3:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11536,5/27/2026,4:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11537,5/27/2026,5:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11538,5/27/2026,6:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11539,5/27/2026,7:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11540,5/27/2026,8:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11541,5/27/2026,9:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11542,5/27/2026,10:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11543,5/27/2026,11:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11544,5/28/2026,12:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11545,5/28/2026,1:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11546,5/28/2026,2:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11547,5/28/2026,3:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11548,5/28/2026,4:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11549,5/28/2026,5:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11550,5/28/2026,6:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11551,5/28/2026,7:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11552,5/28/2026,8:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11553,5/28/2026,9:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11554,5/28/2026,10:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11555,5/28/2026,11:00:00 AM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11556,5/28/2026,12:00:00 PM,505.54,0.80,0.38,155.16,7.99,0.00,7.99,7.99,0.00,Normal,5.45,0.00,5.45,5.45,0.00,Normal,12.47,0.00,12.47,Normal,7.02,-0.56,,,
11557,5/28/2026,1:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.93,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11558,5/28/2026,2:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11559,5/28/2026,3:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11560,5/28/2026,4:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11561,5/28/2026,5:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11562,5/28/2026,6:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11563,5/28/2026,7:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11564,5/28/2026,8:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11565,5/28/2026,9:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11566,5/28/2026,10:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11567,5/28/2026,11:00:00 PM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11568,5/29/2026,12:00:00 AM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
11569,5/29/2026,1:00:00 AM,505.40,0.80,0.35,138.95,6.98,0.00,6.98,6.98,0.00,Normal,3.94,0.00,3.94,3.94,0.00,Normal,11.33,0.00,11.33,Normal,7.39,-0.65,,,
